no	store	title	explanation	price	view	deliveryfee	category	category_sub	category_detail	state
983	54	새상품) 메이블린뉴욕 픽서/핏미 세팅스프레이	미개봉 제품이고 씰 그대로 붙어있어요 사용기한 2024/11까지로 넉넉합니다!	5000	0	1	15	116	438	2
984	15	헤드앤숄더 클리니컬 스트렝스 샴푸	미개봉 새 상품 직구한 제품인데 하나만 필요해서 하나 팔아요 반택 (+0.18)	17500	47	1	15	117	439	1
985	45	딥디크 헤어미스트 오로즈 30ml 새상품	정품가 6-7만원 해당하는 제품 딥디크 헤어미스트 오로즈 30ml 개봉 전 비닐도 씌어있어요 선물용으로 좋아요	40000	29	1	15	117	440	1
986	86	쓰리타임즈 헤어핀	택도 안 뜯은 새 제품이에요 박스 포장 그대로 있습니다 세일가로 올려요~~ 택포x	26100	43	1	15	117	441	2
987	37	순수염색약 밀크브라운 10개	10박스 일괄 판매합니다 새치,전체염색 다되는 간편한 염색약입니다 유통기한 2024년1월입니다 한박스씩 뜯어서 사용하기 좋습니다 할인문의 X 낱개판매 X 택배비 포함입니다.	40000	18	0	15	117	442	3
988	67	헤어빔블랙 신형	헤어빔블랙 하나가 남아 보관만 하고있어 내놓습니다 인터넷 검색해보세요 헤어빔블랙입니다 에어도아니고 블랙모델로 40이면 좋은가격입니다 효과보고있으며 탈모스트레스받으시는분 가져가세요	400000	5	1	15	117	443	2
989	2	불리 목욕하는 여인 선물세트 (바디오일 바디로션 핸드크림)	낱개 선물포장 + 전체 패키지 포장 되어있는 미개봉 새상품 엄청 싸게 팔아요! 바디오일 + 바디로션 + 핸드크림 + 전용 펌핑기 구성 정가 약 30 +) 낱개 판매는 안합니당 ㅠㅠ	195000	77	1	15	117	444	1
990	49	르라보 핸드크림 히노끼	르라보 히노끼 핸드크림 판매합니다! 거의 사용 안했어요! 르라보 히노키 핸드크림 반택 +1600	20000	47	1	15	117	445	2
991	67	오르메스 젤 판매합니다	2개 일괄가격 아닌 개당 가격입니다 인터넷 정가 개당 56000원 1개 남았습니다	43000	15	0	15	117	446	2
992	14	딥디크 오데썽 100ml 팝니다.(국문라벨)	딥디크 오데썽 100ml 팝니다.(국문라벨) 21년 생일때 선물 받고 반정도 사용했습니다. 유통기한과 사용감은 사진 참고 부탁드립니다. 더 궁금한점은 연락주세요. 직거래는 경남 양산 남부고 앞 택배는 착불입니다. ✅중고거래 특성상 교환/환불 어려우니 신중하게 구매결정 부탁드립니다.	75000	23	1	15	118	447	3
993	21	디올 소바쥬 오드퍼퓸100ml	디올 소바쥬 오드퍼퓸100ml 해외에서 구매한거라서, 유통기한이 안적혀있어서 싸이트에서 배치코드 조회해보니 2022년 7월에 제조된 상품이네요🙏🏻🙏🏻 3회 미만으로 사용했기에 새상품이나 다름없어요!!🙂🙂 해외에서 구매한거라서, 유통기한이 안적혀있어서 싸이트에서 배치코드 조회해보니 2022년 7월에 제조된 상품이네요🙏🏻🙏🏻 3회 미만으로 사용했기에 새상품이나 다름없어요!!🙂🙂	90000	21	0	15	118	448	3
994	50	르라보 어나더13 향수 팝니다	어나더13 50ml입니다. 변향 변색 없으며 정품입니다. 궁금하신건 채팅주세요 박스는 버려서 크리스마스때 제주면세로 산 암브레트랑 보틀 비교 상세히 해드릴게요. 비행기표랑 면세 영수증도 같이 보여드려요. 연락주세요 쿨거래시 택포	160000	128	1	15	118	449	1
995	23	오브제바이쿤달 퍼퓸 볼케니크 스톤 디퓨저 그라시플라워 팝니다	팝니다 새상품입니다 직구는 신트리공원이나 샛강역 앞에서 합니다	20000	5	1	15	118	450	3
996	35	네일팁 / 수제네일팁 / 지뢰계네일팁 /양산형네일팁 판매 갸루네일	두번째사진 필독 네일팁 주문제작받습니다 네일팁 쉐입변경은 숏오벌,아몬드,스틸레토 중 하나결정 주문양식은 두번째 사진 참고 해주세요:) <<필수>> 네일팁 사이즈 측정방법은 마지막 사진을 참고해주세요ෆ 네일팁 이니셜파츠는 변경가능⭕️	43000	148	1	15	119	451	3
997	78	더젤 젤네일	몇 번 사용 안 했습니다 반품, 환불 X	15000	32	1	15	119	452	2
998	12	유리 멘다	개별 금액 용액 담아서 쓸 수 있는 펌핑용 멘다 세번째 사진은 오른쪽 멘다 교체용 펌핑뚜껑 예민하신분 패스 교환,환불❌	5000	6	1	15	119	453	2
999	40	네일리무버	한번도 사용한 적 없어요	1700	19	1	15	119	454	3
1000	82	소독통	자격증 딸때 쓰던것입니다 먼저 연락주시분께 판매하도록 하겠습니다	5000	6	1	15	119	455	2
1001	35	보다나 봉고데기36mm 스카이블루	사용감 살짝 있습니다! 사진 참고 해주세요~ 이 외엔 작동이상 없구요 상태도 좋아요! 박스 옶어서 저렴하게 내놔요 ㅎ 배송비 추가 됩니다	40000	42	1	15	120	456	3
1002	25	메디큐브 에이지알 ATS 에어샷 + 에이지알 부스터 힐러	메디큐브 에이지알 ATS 에어샷 + 에이지알 부스터 힐러 개봉하지않은 완전 새상품이구용☺️ 12월 중순에 구매했는데 다른 제품을 선물받아서 판매합니당!! 인터넷 최저가보다 저렴하구용🫰🏻 완져니 새상품이라 걱정않으셔도되용!! 문의는 톡 주세용 :)	400000	36	0	15	120	457	3
1003	79	(백화점/새상품)샤넬 스노우볼 미니	(백화점/새상품)샤넬 미니 스노우볼 2020년 백화점 샤넬 매장에서 선물받은 미니 스노우볼입니다 스노우볼 하단에 비닐 그대로 붙어 있는 새상품입니다 소중히 보관만 했는데 겉박스는 기스 있을 수 있어요 예민한분 피해주세요 스노우볼 크기 확인차 립스틱이랑 같이 찍은 사진 첨부합니다 미니 스노우볼 + 샤넬 쇼핑백 30,000원(택배비포함) 그대로 선물하기 좋아요 꼭 구입하실분만 연락주세요 입금 확인 후 택배로 보내드려요 중고거래 특성상 교환, 환불은 어려우니 신중하게 구입하세요 ^^	30000	47	0	15	120	458	3
1004	58	키스미 그라데이션 브러시 [새상품] 3종 파우치 포함 세트	키스미 그라데이션 브러시 3종 파우치 포함이에요 섀도우 베이스, 포인트(블렌딩) 섀도우, 아이브로우 입니다 키스미 브러시는 모가 잘 빠지지 않고 탄력있으며 파우치가 있어서 위생적으로 보관 가능해요 미개봉 새상품이에요 반값택배 / 직거래 오류동역,오류동 사거리,천왕역,개봉역 가능해요	5000	8	1	15	120	459	1
1005	83	디올 벨벳 파우치	🖤디올 벨벳 파우치🖤 블랙핑크 지수가 썼다고해서 기장에서 구매했는데 뜯기만하고 사용 안해서 판매합니다 제가본 디올파우치중에서 제일 이뻐요🤍	35000	21	1	15	120	460	3
1006	50	오렌즈 비비링 베이지 한달용 미개봉 새상품 무도수	유통기한 2027-06-26까지 그래픽직경 13.0 미개봉 새상품입니다 도수 없어요	15000	62	1	15	120	461	2
1007	27	[미개봉] 플로나 괄사	유튭브에서 두개로 하체도 마사지한다고 해서 두개 구입했는데 한개도 제대로 안써서 내놓습니다. 사진은 제꺼 개봉한거고 판매하려는건 아직 택배박스 그대로 열어보지않았습니다.	49000	22	1	15	121		1
1008	39	비오템옴므 아쿠아틱 로션 토너 200ml 미개봉	비오템옴므 아쿠아틱 애프터쉐이브 로션 200ml 판매합니다. 최근 구매한 국내 롯데백화점 정품으로 유통기한은 25년 06월까지로 넉넉합니다. 복수구매 가능합니다. 편의점택배 2,900원 우체국택배 4,000원 gs반값택배시 1,600원 추가됩니다. 가격조정은 힘드니 사실분만 연락주세요.	39000	8	1	15	122	462	2
1009	67	[미개봉/새상품/정품] 질레트 퓨전 프로글라이드 센스티브 셰이브겔 트윈팩	1. 제품명 질레트 프로글라이드 센스티브 셰이브겔 트윈팩 2. 구매시기 약 2년전입니다. 3. 특징 깨끗하고 미개봉/새제품/정품입니다. 내년 9월까지 사용해야 합니다. 그리고 1묶음(2개)이 더 있습니다. 1묶음 더 구매하고 싶으면 10000원을 추가로 지불하면 됩니다. 4. gs25 착불/선불 일반택배&반값택배 본품의 비용과 배송비를 번개페이로 선불 지급해주세요. 그러면 제가 다음날까지 택배를 붙이겠습니다. 5. 기타 문의 채팅으로 해주세요. 6. 환불 불가	10000	30	1	15	122	463	3
1010	69	렙시리즈) 안티에이지 맥스 엘에스 세럼 27ml	27ml 정상세제품	70000	147	1	15	122	420	1
1011	17	그라펜 핸섬 커버 스틱 3호	상품명 그라펜 핸섬 커버 스틱 3호(어두운 피부용) 유통기한 25. 8. 12. 들고 다니기 엄청 편한 펜 모양 비비크림이라고 생각하시면 됩니다~ 딱 한 번 손등으로 사용한 99.99%의 상태라고 보시면 됩니다! 직거래는 서울 강남구, 송파구, 성남 수정구 정도에서 가능합니다~	10000	1	1	15	122	464	1
1012	52	[새것] 무배 : VT 선케어	• 상품설명 : - VT 시카 선 스프레이 150ml • 배송 : 무료배송* • 교환, 반품 안돼요. • 구입 원하시면 톡 주시고, 다른 상품도 구경하시고 득템 하세요~^^	13000	22	1	15	122	465	1
1013	73	가스비 무스	스프레인주알고 샀어요 미개봉상상품. 사용 1도 안했습니다. 배송비 포함 5,000원에 가져가세요	5000	2	1	15	122	466	1
1014	84	남성 화장품 싸이닉 파워옴므 올인원 대용량	*상태 : 새상품 (25.02.09) 🌟올인원(=스킨+로션+에센스) ✅️미백+주름개선 2중 기능성 화장품 ✅용량 : 150ml 대용량 🤝 직거래(송파구 문정동) ✔개당 9천원 🚚 택배 선불or착불 🚫 교환,환불,흥정(네고)❌ 🆗️ 시간 관계없이 댓글 및 채팅글 남겨주세요~*	9000	27	1	15	122	467	2
1015	77	앙쥬 24K 순금 골드 남성 스킨세트 남자친구 남편 아빠 아버지 선물	앙쥬 프로페셔널 24k 골드 스킨케어 2종세트 포맨 유통기한 :2025년8월28일까지(골드스킨) 2025년 8월26일까지(골드로션) 소비자가격:299,000원 순도 99.9% 순금 함유 앙쥬 24K 골드 토너 효능 피부장벽 강화 피부탄력 강화,증가 피부 강화 보호 수분탄력 끈적임없이 보충 금 추출물 황금 피부 유지 주름개선 이중 기능성화장품 구성품 앙쥬 프로페셔널 24K 골드 에먼절 포맨 150ml 앙쥬 프로페셔널 24K 골드 토너 포맨 150ml 앙쥬 프로페셔널 24K 골드 에먼절 포맨 여행용 30ml 앙쥬 프로페셔널 24K 골드 토너 포맨 여행용 30ml ﻿⭐️반값택배 당일배송 가능여부 톡문의하세요⭐️ ⭐️상품 상세설명은 위의 사진 & 검색 & 번개톡 ⭐️ 업체에서 직배송가기에 뽁뽁이로 안전하게 포장해서 가니 안심하시고 구매하셔도 됩니다. 🚚배송료 (제 판매상품에 묶음배송가능)🚚 1개:3,500원 2개:2,000원 3개:1,000원 4개이상 또는 25000원이상 구매시 판매자 무료배송 7개이상 구매시 사은품(랜덤)증정 (1~2만원대) (배송비가 부담이 된다면 제 판매상품중 묶음배송 가능하오니, 많은 이용바랄게요) ⭐️반값택배 당일배송 가능여부 톡 문의⭐️ 🚚배송문의🚚 -제 상점에 있는 모든 물품이 정품이며, 미개봉 새상품입니다. 평일(주말,공유일을 제외한) 기준 1-2일 내외로 운송장이 나오고 나온뒤 택배사지연없을시 2-3일 내외로 배송이 완료됩니다. (주말,공휴일제외) -제 상품은 정품 미개봉새상품이고, 업체직배송이기에 단순변심으로 인한 반품/교환/취소 불가합니다. (고장 및 하자로 인한 사유는 교환이 가능합니다) -제 상점의 모든 유통기한은 평균제으로 2023~2025년도 입니다. - 묶음 배송시 문의 주시면 가능여부 말씀드리겠습니다. 💳 꼭 결제전, 제품 상세정보를 확인해주세요. 🚨 - 색상이 있는상품은 선택이 불가합니다. (랜덤 색상 발송 됩니다.) 🚨 -제 모든 상품들은 네모난오렌지 회사 에서 직배송 외 사입하는 상품으로, 구매자의 정보(이름,주소,주소등)가 상품 배송을 위해 제3자에게 제공 될 수 있습니다. 물건을 구매시 이에 동의 한 것으로 간주합니다.	28000	9	0	15	122	468	1
1016	64	보이 드 샤넬 립밤	새상품입니다. 택포 4만원	40000	2	0	15	122	469	2
1017	81	루체플랑 티타니아 조명 (루이스폴센 아르떼미데 허먼밀러)	가장 좋아하는 디자이너인 알베트로 메다가 이태리 조명 브랜드 루체플랑을 위해 1989년에 디자인한 티타니아 조명입니다. 알베르토 메다는 비트라, 알리아스 등의 브랜드에서 많은 역작을 만들었고, 티타니아 조명은 그의 디자인 철학을 느낄 수 있는 작품 중 하나라고 생각합니다. 다양한 컬러 필터를 교체할 수 있고 이를 통해 빛의 색을 커스터마이징할 수 있습니다. 몸체는 알루미늄으로 만들어져 있고, 가운데 동그란 무게추를 이용해 높이를 손쉽게 조절할 수 있습니다. 추가) 컬러필터 풀세트로 보유 중입니다. (빨노초파보 5개 색깔 2개씩 총 10개)	380000	59	1	16	123	470	3
1018	55	제라늄 레오나갤럭시	2개 이상 고르세요 피트모스 비빔 흙에서 저면관수로 건강하게 자랐어요 우체국 택배로 보내드립니다 (택비 5천원 추가 )	42000	67	1	16	123	471	3
1019	47	랜덤 비즈키링		3000	102	1	16	123	472	2
1020	59	호주 엔틱 원목 4단서랍장	호주 엔틱 원목 4단서랍장 사이즈 가로 126 깊이 45 높이 88cm 가격 35만원 지역 잠실 배송 착불 교환 x 환불 x	350000	24	1	16	124	473	1
1021	53	깨끗한 한샘 가죽 리클라이너 그레이 4인용 쇼파 소파 가구	고가에 구매한 한샘 가죽 리클라이너 그레이 4인용 쇼파 소파 가구입니다. 하자 없고 상태 좋습니다. 탄탄하고 고급스러운 가죽 소재입니다. 리클라이너 기능이 있어 편하게 사용 가능합니다. 색감도 매우 이쁩니다. 헤드레스트 높낮이 조절 가능합니다. 철제 다리로 매우 묵직하고 튼튼합니다. 사이즈도 넉넉하고 좋은 쇼파에요 사이즈 가로 2600 폭 1000 높이 700 헤드 올렸을 때 높이 1000 직접오셔서 보시고 가져가셔도되고 배송도 가능합니다. 다산2동 4만 그 외 지역 거리에 따라 추가비용있습니다. 중고거래 특성상 교환, 환불 불가능합니다. 좋은 제품 알아보시는 분이 가져가셨으면 좋겠네요 예민하신분들은 패스해주세요	400000	29	1	16	124	474	1
1022	41	워싱 이불 풀세트 퀸	호텔식 심플한 침구 이불 패드 베개커버 퀸사이즈 베게 50×70 새제품	29000	11	0	16	124	475	3
1023	28	허먼밀러 에어론 체어 헤드레스트 포함 팝니다.	22년 초 중고로 구매 후 사무실에서 사용했습니다. 사진 올린 그대로 헤드레스트 포함입니다. 물건은 경기도 안양 금정역 근처에 있습니다. 상태는 민트급입니다. 고가 제품인만큼 직접 오셔서 앉아보시고 물건 확인하고 판매하면 좋겠습니다.	1200000	64	1	16	124	476	1
1024	73	리락쿠마 1-2인용 전골 냄비	✔️새상품 ✔️1-2인용 전골냄비 ✔️약18cm 배송비는 3천원입니다 지금은 구매할수없는 레어템입니다	65000	37	1	17	125	477	1
1025	22	레오폴디 마카롱 티포트 미사용 새상품	레오폴디 마카롱 티포트 1.5L 미 사용 새 상품 입니다. -소재:열에 강하고 위생적 인 SUS 304 스테인레스 채택. -색상:울트라 마린. -터치 스크린. -타이머 기능. -360° 회전 받침. -최대 1.5L 의 실용적 사이즈. -10가지 퀵 메뉴 설정으로 터치 만으로 간편한 사용 가능. -예약 가능. -간편한 분리형. -고품질 스테인레스 304. -뚜껑 과 티망이 결합되어 간단하게 끼웠다 뺏다 탈착 가능하여 세척이 용이 합니다. *구매 후 반품은 불가능 하니 신중한 구매 선택 부탁 드립니다.	43000	2	0	17	125	478	2
1026	75	<파격가>유칼립투스엔드그레인 도마	유칼립튜스 엔드그레인 도마는 색이 아릅답고 단단하면서 항균 효과가 있다고 알려저 인기가 아주 좋습니다 사이즈 길이43cm폭24cm두깨3.5cm 입니다 참고로 네이버쇼핑에서 17만원 합니다 여성분들에게 인기가 좋은 유칼립투스엔드그레인 도마로 칼질의 즐거움과 주방 분이기를 바꿔보세요 *꼭 예수님 믿고 구원 받으세요* 오늘도 즐거운 하루 되세요	99000	115	0	17	125	479	1
